HHID,Semel,HHsize,HHChild8,Sector,HHVeh,HHBikes,HHUnitArea,Day1,Day2,NewTaz,StatZn,Status,HHType,Mosad,WF,Source,HHMembers,Version
5120016100,1200,4,1,1,2,4,160,30/11/2016,01/12/2016,7601,21,2,22,1,141.408615,1,|3|3|4|4|,1.06
5120016161,1200,1,0,1,1,0,100,04/12/2016,05/12/2016,7601,21,2,10,1,141.408615,1,|1|,1.06
5120016170,1200,1,0,1,1,0,90,30/11/2016,01/12/2016,7609,22,2,10,1,141.408615,1,|1|,1.06
5120016190,1200,4,0,1,2,4,100,08/12/2016,11/12/2016,7609,22,2,22,1,141.408615,1,|3|3|4|4|,1.06
5120016211,1200,3,0,1,1,2,80,08/12/2016,11/12/2016,7609,22,2,23,1,141.408615,1,|3|4|4|,1.06
5120017010,1200,6,1,2,1,0,130,05/09/2016,06/09/2016,7606,25,2,22,1,141.408615,1,|3|3|4|4|4|4|,1.06
5120017050,1200,2,0,2,1,0,112,07/09/2016,08/09/2016,7606,24,2,21,1,141.408615,1,|2|2|,1.06
5120017081,1200,5,1,1,2,0,120,07/12/2016,08/12/2016,7605,25,2,22,1,141.408615,1,|3|3|4|4|4|,1.06
5120017151,1200,5,2,1,2,3,140,23/11/2016,24/11/2016,7605,25,2,22,1,141.408615,1,|3|3|4|4|4|,1.06
5120017170,1200,3,0,1,2,3,150,22/11/2016,23/11/2016,7605,25,2,22,1,72.567192,1,|3|3|4|,1.06
5120017200,1200,2,0,1,1,0,110,02/11/2016,,7605,25,1,21,1,141.408615,1,|2|2|,1.06
5120017250,1200,5,0,1,2,5,150,06/11/2016,07/11/2016,7605,25,2,22,1,72.567192,1,|3|3|4|4|4|,1.06
5120017260,1200,5,1,1,2,5,124,07/11/2016,08/11/2016,7605,25,2,22,1,141.408615,1,|3|3|4|4|4|,1.06
5120017280,1200,5,0,1,1,2,120,01/11/2016,02/11/2016,7605,25,2,22,1,141.408615,1,|3|3|4|4|6|,1.06
5120018030,1200,4,0,1,2,1,100,08/12/2016,11/12/2016,7609,22,2,22,1,141.408615,1,|3|3|4|4|,1.06
5120018050,1200,5,0,1,2,0,120,11/12/2016,12/12/2016,7609,22,2,23,1,72.567192,1,|3|4|4|4|4|,1.06
5120019050,1200,5,0,1,2,0,190,16/11/2016,17/11/2016,7631,41,2,22,1,141.408615,1,|3|3|4|4|4|,1.06
5120019090,1200,5,0,1,2,1,170,15/11/2016,16/11/2016,7631,34,2,22,1,141.408615,1,|3|3|4|4|4|,1.06
5120019170,1200,5,1,1,2,1,170,09/11/2016,10/11/2016,7614,34,2,22,1,141.408615,1,|3|3|4|4|4|,1.06
5120019180,1200,2,0,1,1,0,170,16/11/2016,17/11/2016,7614,34,2,21,1,141.408615,1,|2|2|,1.06
5120019220,1200,6,1,1,2,4,170,09/11/2016,10/11/2016,7614,34,2,22,1,72.567192,1,|3|3|4|4|4|4|,1.06
5120019230,1200,2,0,1,1,0,170,09/11/2016,13/11/2016,7614,34,2,21,1,141.408615,1,|2|2|,1.06
5120019280,1200,4,1,1,1,0,170,20/11/2016,21/11/2016,7614,34,2,22,1,141.408615,1,|3|3|4|4|,1.06
5120019310,1200,3,0,2,1,0,100,16/11/2016,17/11/2016,7614,34,2,22,1,141.408615,1,|3|3|4|,1.06
5122401030,1224,2,0,1,2,0,250,21/05/2017,22/05/2017,6702,1,2,21,1,77.45713,1,|2|2|,1.06
5122401040,1224,4,0,1,2,0,150,14/05/2017,16/05/2017,6703,1,2,22,1,77.45713,1,|3|3|4|4|,1.06
5122401080,1224,2,0,1,2,0,250,21/05/2017,22/05/2017,6702,2,2,21,1,77.45713,1,|2|2|,1.06
5122401090,1224,3,0,1,2,0,200,21/05/2017,22/05/2017,6702,2,2,22,1,77.45713,1,|3|3|4|,1.06
5122401100,1224,6,4,2,1,1,200,21/05/2017,22/05/2017,6702,1,2,22,1,77.45713,1,|3|3|4|4|4|4|,1.06
5122401140,1224,2,0,1,1,0,200,22/05/2017,23/05/2017,6702,1,2,21,1,77.45713,1,|2|2|,1.06
5122401190,1224,2,0,1,2,0,250,22/05/2017,23/05/2017,6702,2,2,21,1,77.45713,1,|2|2|,1.06
5122401200,1224,2,0,1,1,0,200,17/05/2017,18/05/2017,6702,2,2,23,1,77.45713,1,|3|4|,1.06
5122451030,1224,6,3,1,2,1,200,16/05/2017,17/05/2017,6703,4,2,22,1,77.45713,1,|3|3|4|4|4|4|,1.06
5122451060,1224,2,0,1,2,0,100,14/05/2017,16/05/2017,6703,3,2,21,1,77.45713,1,|2|2|,1.06
5122451080,1224,4,0,1,2,0,200,10/05/2017,11/05/2017,6703,4,2,22,1,77.45713,1,|3|3|4|4|,1.06
5122451090,1224,2,0,1,2,0,200,10/05/2017,11/05/2017,6703,4,2,21,1,77.45713,1,|2|2|,1.06
5122451110,1224,2,0,1,2,0,200,09/05/2017,10/05/2017,6703,4,2,21,1,77.45713,1,|2|2|,1.06
5122451140,1224,1,0,1,1,1,150,17/05/2017,21/05/2017,6703,4,2,10,1,77.45713,1,|1|,1.06
5122451150,716,5,0,1,1,0,100,30/04/2017,03/05/2017,6704,1,2,22,1,77.45713,1,|3|3|4|4|4|,1.06
5122451170,716,1,0,1,0,0,100,30/04/2017,04/05/2017,6704,1,2,10,1,77.45713,1,|1|,1.06
5122451180,1224,6,0,1,3,0,250,17/05/2017,18/05/2017,6703,4,2,22,1,77.45713,1,|3|3|4|4|4|4|,1.06
5122451190,716,5,2,1,1,1,150,30/04/2017,03/05/2017,6704,1,2,22,1,77.45713,1,|3|3|4|4|4|,1.06
5122451200,1224,2,0,1,3,0,200,08/05/2017,09/05/2017,6703,4,2,21,1,77.45713,1,|2|2|,1.06
5122451230,1224,2,0,1,1,0,150,08/05/2017,09/05/2017,6703,4,2,21,1,77.45713,1,|2|2|,1.06
5122451240,1224,2,0,1,2,1,150,07/05/2017,08/05/2017,6703,4,2,21,1,77.45713,1,|2|2|,1.06
5122451250,1224,3,0,1,1,0,200,16/05/2017,17/05/2017,6703,4,2,22,1,77.45713,1,|3|3|4|,1.06
5122451260,1224,1,0,1,1,0,120,10/05/2017,11/05/2017,6703,4,2,10,1,77.45713,1,|1|,1.06
5122451280,1224,4,0,1,2,0,150,07/05/2017,08/05/2017,6703,4,2,22,1,77.45713,1,|3|3|4|4|,1.06
5122451320,1224,2,0,1,2,0,150,16/05/2017,17/05/2017,6703,3,2,21,1,77.45713,1,|2|2|,1.06
5122451330,1224,1,0,1,1,0,150,08/05/2017,09/05/2017,6703,3,2,10,1,77.45713,1,|1|,1.06
5126451040,301,2,0,1,1,1,200,22/03/2017,23/03/2017,8008,1,2,21,1,127.950836,1,|2|2|,1.06
5126451050,301,2,0,1,2,0,160,22/03/2017,23/03/2017,8008,1,2,21,1,127.950836,1,|2|2|,1.06
5126451060,839,2,0,1,2,0,64,22/03/2017,23/03/2017,8008,1,2,21,1,127.950836,1,|2|2|,1.06
5126451070,839,4,0,1,2,1,120,22/03/2017,23/03/2017,8008,1,2,22,1,127.950836,1,|3|3|4|4|,1.06
5126451130,838,2,0,1,2,0,120,26/03/2017,,8008,1,1,21,1,127.950836,1,|2|2|,1.06
5126451140,1264,2,0,1,2,0,388,28/03/2017,29/03/2017,8014,1,2,21,1,127.950836,1,|2|2|,1.06
5126451180,1264,2,0,1,2,0,200,19/04/2017,20/04/2017,8014,1,2,21,1,127.950836,1,|2|2|,1.06
5126451210,1264,1,0,1,1,1,180,16/05/2017,17/05/2017,8014,1,2,10,1,127.950836,1,|1|,1.06
5126451220,1264,3,0,1,3,1,180,16/05/2017,17/05/2017,8014,1,2,22,1,127.950836,1,|3|3|4|,1.06
5126451230,1264,4,2,1,2,4,200,20/04/2017,,8014,1,1,22,1,127.950836,1,|3|3|4|4|,1.06
5126451250,160,2,0,1,2,2,55,21/03/2017,22/03/2017,8013,1,2,21,1,127.950836,1,|2|2|,1.06
5126451260,160,2,0,1,2,0,50,27/03/2017,28/03/2017,8013,1,2,21,1,127.950836,1,|2|2|,1.06
5126451270,160,1,0,1,0,0,40,21/03/2017,22/03/2017,8013,1,2,10,1,127.950836,1,|1|,1.06
5126451280,160,1,0,1,1,0,40,21/03/2017,22/03/2017,8013,1,2,10,1,127.950836,1,|1|,1.06
5126451310,440,7,5,3,1,4,70,08/05/2017,09/05/2017,8110,1,2,22,1,127.950836,1,|3|3|4|4|4|4|4|,1.06
5130401180,1304,1,0,1,1,0,80,15/05/2017,16/05/2017,7401,1,2,10,1,103.402657,1,|1|,1.06
5130402050,1304,5,0,1,1,2,100,17/05/2017,18/05/2017,7404,3,2,22,1,103.402657,1,|3|3|4|4|4|,1.06
5130402110,1304,5,0,2,2,5,100,17/05/2017,18/05/2017,7404,3,2,22,1,103.402657,1,|3|3|4|4|4|,1.06
5130402120,1304,2,0,2,1,0,80,17/05/2017,18/05/2017,7404,3,2,21,1,103.402657,1,|2|2|,1.06
5130402310,1304,3,0,1,2,0,150,17/05/2017,18/05/2017,7404,3,2,22,1,103.402657,1,|3|3|4|,1.06
5130901091,1309,3,0,3,0,1,120,18/07/2017,19/07/2017,7301,7,2,22,1,42.158363,1,|3|3|4|,1.06
5130901101,1309,2,0,3,1,0,100,26/07/2017,27/07/2017,7301,7,2,21,1,42.158363,1,|2|2|,1.06
5130901110,1309,10,1,3,1,1,150,10/05/2017,11/05/2017,7301,7,2,22,1,42.158363,1,|3|3|4|4|4|4|4|4|4|4|,1.06
5130901150,1309,3,1,3,1,0,85,10/05/2017,11/05/2017,7301,7,2,22,1,42.158363,1,|3|3|4|,1.06
5130901170,1309,1,0,3,0,0,80,10/05/2017,11/05/2017,7301,7,2,10,1,42.158363,1,|1|,1.06
5130901181,1309,6,4,3,1,2,100,10/05/2017,11/05/2017,7301,7,2,22,1,42.158363,1,|3|3|4|4|4|4|,1.06
5130901191,1309,6,0,3,1,4,100,10/05/2017,11/05/2017,7301,7,2,22,1,42.158363,1,|3|3|4|4|4|4|,1.06
5130901202,1309,8,2,3,0,1,100,10/05/2017,11/05/2017,7301,7,2,22,1,42.158363,1,|3|3|4|4|4|4|4|4|,1.06
5130902020,1309,11,5,3,2,2,120,23/04/2017,24/04/2017,7301,5,2,22,1,42.158363,1,|3|3|4|4|4|4|4|4|4|4|6|,1.06
5130902030,1309,2,0,3,1,0,120,24/04/2017,25/04/2017,7304,5,2,21,1,42.158363,1,|2|2|,1.06
5130902040,1309,4,1,3,2,1,150,25/04/2017,26/04/2017,7304,5,2,22,1,42.158363,1,|3|3|4|4|,1.06
5130902050,1309,5,0,3,1,1,120,25/04/2017,26/04/2017,7304,5,2,22,1,42.158363,1,|3|3|4|4|4|,1.06
5130902060,1309,9,3,3,0,2,120,24/04/2017,25/04/2017,7302,5,2,22,1,42.158363,1,|3|3|4|4|4|4|4|4|4|,1.06
5130902070,1309,8,3,3,0,1,120,25/04/2017,26/04/2017,7304,5,2,22,1,42.158363,1,|3|3|4|4|4|4|4|4|,1.06
5130902080,1309,6,0,3,1,2,170,26/04/2017,27/04/2017,7304,5,2,22,1,42.158363,1,|3|3|4|4|4|4|,1.06
5130902090,1309,6,2,3,1,1,120,25/04/2017,26/04/2017,7304,5,2,22,1,42.158363,1,|3|3|4|4|4|4|,1.06
5130902100,1309,5,3,3,1,1,80,25/04/2017,26/04/2017,7302,5,2,22,1,42.158363,1,|3|3|4|4|4|,1.06
5130902110,1309,7,1,2,2,4,100,10/05/2017,11/05/2017,7304,5,2,22,1,42.158363,1,|3|3|4|4|4|4|4|,1.06
5130902120,1309,11,3,3,0,2,120,25/04/2017,26/04/2017,7304,5,2,22,1,42.158363,1,|3|3|4|4|4|4|4|4|4|4|4|,1.06
5130902130,1309,7,5,3,1,0,80,10/05/2017,11/05/2017,7304,5,2,22,1,42.158363,1,|3|3|4|4|4|4|4|,1.06
5130902140,1309,6,0,3,0,2,100,25/04/2017,26/04/2017,7304,5,2,22,1,42.158363,1,|3|3|4|4|4|4|,1.06
5130902150,1309,7,3,3,0,5,90,25/04/2017,26/04/2017,7304,5,2,22,1,42.158363,1,|3|3|4|4|4|4|4|,1.06
5130902170,1309,5,2,3,1,3,120,25/04/2017,26/04/2017,7304,4,2,22,1,83.815636,1,|3|3|4|4|4|,1.06
5130902180,1309,3,1,3,1,0,100,24/04/2017,25/04/2017,7304,4,2,22,1,42.158363,1,|3|3|4|,1.06
5130902190,1309,6,0,2,2,0,120,27/04/2017,30/04/2017,7304,4,2,22,1,42.158363,1,|3|3|4|4|4|6|,1.06
5130902210,1309,8,4,3,0,2,100,24/04/2017,25/04/2017,7302,4,2,22,1,42.158363,1,|3|3|4|4|4|4|4|4|,1.06
5130902220,1309,3,0,3,2,0,85,10/05/2017,11/05/2017,7304,4,2,22,1,42.158363,1,|3|3|4|,1.06
5130902230,1309,8,1,3,1,5,120,24/04/2017,25/04/2017,7304,4,2,22,1,42.158363,1,|3|3|4|4|4|4|4|4|,1.06
5130903010,1309,8,2,3,0,0,130,16/07/2017,17/07/2017,7304,5,2,22,1,42.158363,1,|3|3|4|4|4|4|4|4|,1.06
5130903020,1309,7,1,3,1,1,130,17/07/2017,18/07/2017,7304,5,2,22,1,42.158363,1,|3|3|4|4|4|4|4|,1.06
5130903030,1309,7,4,3,0,0,100,13/07/2017,16/07/2017,7304,4,2,22,1,42.158363,1,|3|3|4|4|4|4|4|,1.06
5130903040,1309,7,3,3,1,0,120,13/07/2017,16/07/2017,7304,4,2,22,1,42.158363,1,|3|3|4|4|4|4|4|,1.06
5130903050,1309,5,3,3,1,0,100,16/07/2017,17/07/2017,7304,5,2,22,1,42.158363,1,|3|3|4|4|4|,1.06
5130903060,1309,10,3,3,0,3,130,17/07/2017,18/07/2017,7304,4,2,22,1,42.158363,1,|3|3|4|4|4|4|4|4|4|4|,1.06
5130903070,1309,9,3,3,0,0,120,12/07/2017,13/07/2017,7304,4,2,22,1,42.158363,1,|3|3|4|4|4|4|4|4|4|,1.06
5130903080,1309,8,2,3,0,0,120,16/07/2017,17/07/2017,7304,5,2,22,1,42.158363,1,|3|3|4|4|4|4|4|4|,1.06
5130903100,1309,3,0,3,1,0,120,13/07/2017,16/07/2017,7304,4,2,22,1,42.158363,1,|3|3|4|,1.06
5130903110,1309,7,2,3,0,0,120,12/07/2017,13/07/2017,7304,4,2,22,1,42.158363,1,|3|3|4|4|4|4|4|,1.06
5130903120,1309,5,3,3,1,0,100,13/07/2017,16/07/2017,7304,4,2,22,1,42.158363,1,|3|3|4|4|4|,1.06
5130903130,1309,3,1,3,0,0,100,13/07/2017,16/07/2017,7304,4,2,22,1,42.158363,1,|3|3|4|,1.06
5130903140,1309,5,2,3,0,0,100,12/07/2017,13/07/2017,7304,4,2,22,1,42.158363,1,|3|3|4|4|4|,1.06
5130903150,1309,8,1,3,1,2,120,16/07/2017,17/07/2017,7304,4,2,22,1,42.158363,1,|3|3|4|4|4|4|4|4|,1.06
5130903160,1309,9,3,3,0,0,120,12/07/2017,13/07/2017,7304,4,2,22,1,42.158363,1,|3|3|4|4|4|4|4|4|4|,1.06
5130903170,1309,7,2,3,0,1,120,16/07/2017,17/07/2017,7304,4,2,22,1,42.158363,1,|3|3|4|4|4|4|4|,1.06
5130903180,1309,11,4,3,1,2,150,16/07/2017,17/07/2017,7304,4,2,22,1,42.158363,1,|3|3|4|4|4|4|4|4|4|4|4|,1.06
5130903190,1309,7,2,3,2,2,150,16/07/2017,17/07/2017,7303,3,2,22,1,42.158363,1,|3|3|4|4|4|4|4|,1.06
5130903200,1309,9,3,3,2,2,120,06/07/2017,,7303,3,1,22,1,42.158363,1,|3|3|4|4|4|4|4|4|4|,1.06
5130903210,1309,6,0,3,1,1,100,11/07/2017,12/07/2017,7303,3,2,22,1,42.158363,1,|3|3|4|4|4|4|,1.06
5130903230,1309,8,2,3,0,2,120,17/07/2017,18/07/2017,7303,3,2,22,1,42.158363,1,|3|3|4|4|4|4|4|4|,1.06
5130903250,1309,3,0,3,1,0,100,06/07/2017,09/07/2017,7303,3,2,22,1,42.158363,1,|3|3|4|,1.06
5130903260,1309,4,0,2,2,0,100,06/07/2017,09/07/2017,7303,3,2,22,1,42.158363,1,|3|3|4|4|,1.06
5130903270,1309,1,0,3,1,0,100,11/07/2017,12/07/2017,7303,3,2,10,1,83.815636,1,|1|,1.06
5130903290,1309,2,0,3,1,0,80,11/07/2017,12/07/2017,7303,3,2,21,1,83.815636,1,|2|2|,1.06
5130903300,1309,5,3,3,1,0,80,11/07/2017,12/07/2017,7303,3,2,22,1,42.158363,1,|3|3|4|4|4|,1.06
5130903310,1309,6,0,2,3,0,150,11/07/2017,12/07/2017,7303,3,2,22,1,42.158363,1,|3|3|4|4|4|6|,1.06
5130903320,1309,2,0,3,0,0,80,11/07/2017,12/07/2017,7303,3,2,23,1,42.158363,1,|3|4|,1.06
5130904010,1309,3,0,3,1,0,100,26/07/2017,27/07/2017,7305,1,2,22,1,42.158363,1,|3|3|4|,1.06
5130904020,1309,9,3,3,1,3,150,19/07/2017,20/07/2017,7305,2,2,22,1,42.158363,1,|3|3|4|4|4|4|4|4|4|,1.06
5130904030,1309,7,1,3,1,0,130,24/07/2017,25/07/2017,7305,2,2,22,1,42.158363,1,|3|3|4|4|4|4|4|,1.06
5130904040,1309,3,1,3,0,1,50,26/07/2017,27/07/2017,7305,1,2,22,1,42.158363,1,|3|3|4|,1.06
5130904050,1309,8,4,3,1,0,130,19/07/2017,20/07/2017,7305,2,2,22,1,42.158363,1,|3|3|4|4|4|4|4|4|,1.06
5130904060,1309,13,4,3,1,4,150,19/07/2017,20/07/2017,7305,2,2,22,1,42.158363,1,|3|3|4|4|4|4|4|4|4|4|4|4|4|,1.06
5130904070,1309,4,1,3,2,0,120,24/07/2017,25/07/2017,7305,2,2,22,1,42.158363,1,|3|3|4|4|,1.06
5130904080,1309,10,4,3,0,2,150,19/07/2017,20/07/2017,7305,2,2,22,1,42.158363,1,|3|3|4|4|4|4|4|4|4|4|,1.06
5130904090,1309,8,1,3,0,3,150,19/07/2017,20/07/2017,7305,2,2,22,1,42.158363,1,|3|3|4|4|4|4|4|4|,1.06
5130904100,1309,7,3,3,1,0,130,19/07/2017,20/07/2017,7305,2,2,22,1,42.158363,1,|3|3|4|4|4|4|4|,1.06
5130904110,1309,6,0,2,2,1,120,19/07/2017,20/07/2017,7305,2,2,22,1,42.158363,1,|3|3|4|4|4|4|,1.06
5130904120,1309,5,0,3,0,0,100,19/07/2017,20/07/2017,7305,2,2,22,1,42.158363,1,|3|3|4|4|4|,1.06
5130904130,1309,5,1,3,1,1,150,19/07/2017,20/07/2017,7305,2,2,22,1,42.158363,1,|3|3|4|4|4|,1.06
5130904140,1309,3,0,3,0,0,100,24/07/2017,25/07/2017,7305,2,2,22,1,42.158363,1,|3|3|4|,1.06
5130904150,1309,7,2,2,2,1,120,25/07/2017,26/07/2017,7305,1,2,22,1,42.158363,1,|3|3|4|4|4|4|4|,1.06
5130904160,1309,4,2,3,1,0,120,19/07/2017,20/07/2017,7305,1,2,22,1,42.158363,1,|3|3|4|4|,1.06
5130904170,1309,2,0,3,0,0,100,17/07/2017,18/07/2017,7305,1,2,21,1,83.815636,1,|2|2|,1.06
5130904180,1309,6,2,2,1,0,100,17/07/2017,18/07/2017,7304,1,2,22,1,42.158363,1,|3|3|4|4|4|4|,1.06
5130904190,1309,6,2,2,2,2,120,17/07/2017,18/07/2017,7305,1,2,22,1,83.815636,1,|3|3|4|4|4|4|,1.06
5130904200,1309,7,0,3,0,0,150,24/07/2017,25/07/2017,7305,2,2,22,1,42.158363,1,|3|3|4|4|4|4|4|,1.06
5130904210,1309,5,1,3,2,0,120,24/07/2017,25/07/2017,7305,2,2,22,1,42.158363,1,|3|3|4|4|4|,1.06
5130904220,1309,5,0,3,0,0,120,24/07/2017,25/07/2017,7305,2,2,22,1,42.158363,1,|3|3|4|4|4|,1.06
5130904230,1309,8,4,3,1,1,120,26/07/2017,27/07/2017,7305,2,2,22,1,42.158363,1,|3|3|4|4|4|4|4|4|,1.06
5130904240,1309,4,1,2,1,0,100,18/07/2017,19/07/2017,7305,2,2,22,1,42.158363,1,|3|3|4|4|,1.06
5130904250,1309,6,0,3,1,0,120,24/07/2017,25/07/2017,7305,2,2,22,1,83.815636,1,|3|3|4|4|4|4|,1.06
5130904260,1309,6,3,2,2,0,120,30/07/2017,31/07/2017,7305,2,2,22,1,83.815636,1,|3|3|4|4|4|4|,1.06
5130905010,1309,6,1,3,0,1,130,26/07/2017,27/07/2017,7305,1,2,22,1,42.158363,1,|3|3|4|4|4|4|,1.06
5130905050,1309,7,2,3,2,0,150,26/07/2017,27/07/2017,7305,1,2,22,1,83.815636,1,|3|3|4|4|4|4|4|,1.06
5130905060,1309,3,0,3,0,0,100,27/07/2017,30/07/2017,7305,1,2,22,1,42.158363,1,|3|3|4|,1.06
5130905070,1309,8,2,3,1,2,130,26/07/2017,27/07/2017,7305,1,2,22,1,42.158363,1,|3|3|4|4|4|4|4|4|,1.06
5130905080,1309,8,2,3,0,0,120,26/07/2017,27/07/2017,7305,1,2,22,1,42.158363,1,|3|3|4|4|4|4|4|4|,1.06
5130905090,1309,2,0,3,0,0,100,18/07/2017,19/07/2017,7305,1,2,21,1,42.158363,1,|2|2|,1.06
5130905100,1309,7,1,3,1,2,120,18/07/2017,19/07/2017,7305,1,2,22,1,42.158363,1,|3|3|4|4|4|4|4|,1.06
5130905130,1309,6,3,3,0,0,130,25/07/2017,26/07/2017,7305,1,2,22,1,42.158363,1,|3|3|4|4|4|4|,1.06
5130905150,1309,9,3,3,0,3,140,25/07/2017,26/07/2017,7305,1,2,22,1,42.158363,1,|3|3|4|4|4|4|4|4|4|,1.06
5130906020,1309,3,0,3,1,1,100,08/05/2017,,7301,6,1,22,1,42.158363,1,|3|3|4|,1.06
5130906030,1309,8,2,3,1,1,100,08/05/2017,09/05/2017,7302,6,2,22,1,42.158363,1,|3|3|4|4|4|4|4|4|,1.06
5130906040,1309,2,0,3,0,0,100,08/05/2017,09/05/2017,7302,6,2,21,1,42.158363,1,|2|2|,1.06
5130906050,1309,5,3,3,2,2,100,08/05/2017,09/05/2017,7302,6,2,22,1,42.158363,1,|3|3|4|4|4|,1.06
5130906060,1309,4,2,3,1,2,100,27/04/2017,30/04/2017,7304,6,2,22,1,42.158363,1,|3|3|4|4|,1.06
5130906070,1309,8,2,3,1,2,120,08/05/2017,09/05/2017,7302,6,2,22,1,42.158363,1,|3|3|4|4|4|4|4|4|,1.06
5130906080,1309,9,0,3,1,4,120,27/04/2017,30/04/2017,7302,6,2,22,1,42.158363,1,|3|3|4|4|4|4|4|4|4|,1.06
5130906090,1309,6,3,3,2,3,100,27/04/2017,30/04/2017,7301,6,2,22,1,42.158363,1,|3|3|4|4|4|4|,1.06
5130906120,1309,6,2,3,1,4,120,27/04/2017,30/04/2017,7302,6,2,22,1,42.158363,1,|3|3|4|4|4|4|,1.06
5130906130,1309,4,2,3,1,1,70,27/04/2017,30/04/2017,7303,6,2,22,1,42.158363,1,|3|3|4|4|,1.06
5130906140,1309,7,3,3,0,2,100,08/05/2017,09/05/2017,7302,6,2,22,1,42.158363,1,|3|3|4|4|4|4|4|,1.06
5130906150,1309,4,2,3,1,--,70,27/04/2017,30/04/2017,7303,6,2,22,1,42.158363,1,|3|3|4|4|,1.06
5130906160,1309,5,2,3,1,2,100,08/05/2017,09/05/2017,7302,6,2,22,1,42.158363,1,|3|3|4|4|4|,1.06
5130906170,1309,3,0,3,2,0,80,08/05/2017,09/05/2017,7302,6,2,22,1,42.158363,1,|3|3|4|,1.06
5130906180,1309,7,2,2,1,3,120,27/04/2017,30/04/2017,7303,3,2,22,1,42.158363,1,|3|3|4|4|4|4|4|,1.06
5130906200,1309,2,0,3,1,0,100,27/04/2017,30/04/2017,7302,6,2,21,1,42.158363,1,|2|2|,1.06
5130906220,1309,6,1,3,1,1,100,08/05/2017,09/05/2017,7303,3,2,22,1,42.158363,1,|3|3|4|4|4|4|,1.06
5130906230,1309,4,0,2,0,0,80,27/04/2017,30/04/2017,7303,3,2,22,1,42.158363,1,|3|3|4|4|,1.06
5130906240,1309,7,2,3,1,4,120,27/04/2017,30/04/2017,7302,6,2,23,1,42.158363,1,|3|4|4|4|4|4|4|,1.06
5130906250,1309,9,3,3,0,5,100,11/05/2017,,7303,3,1,22,1,42.158363,1,|3|3|4|4|4|4|4|4|4|,1.06
5130906260,1309,2,0,3,0,0,100,27/04/2017,30/04/2017,7302,3,2,32,1,42.158363,1,|8|9|,1.06
5130906270,1309,9,3,3,1,1,100,08/05/2017,09/05/2017,7303,3,2,22,1,42.158363,1,|3|3|4|4|4|4|4|4|4|,1.06
5130906280,1309,8,1,3,1,6,100,27/04/2017,30/04/2017,7303,3,2,22,1,42.158363,1,|3|3|4|4|4|4|4|4|,1.06
5130906290,1309,10,4,3,0,3,100,08/05/2017,09/05/2017,7303,3,2,22,1,42.158363,1,|3|3|4|4|4|4|4|4|4|4|,1.06
5130906300,1309,9,0,3,1,5,120,27/04/2017,30/04/2017,7303,3,2,22,1,83.815636,1,|3|3|4|4|4|4|4|4|4|,1.06
5130907030,1309,7,2,3,0,0,120,26/07/2017,27/07/2017,7305,1,2,22,1,42.158363,1,|3|3|4|4|4|4|4|,1.06
5130907080,1309,5,3,3,0,0,100,26/07/2017,27/07/2017,7305,1,2,22,1,42.158363,1,|3|3|4|4|4|,1.06
5130907170,1309,7,4,3,1,0,120,30/07/2017,31/07/2017,7305,1,2,22,1,83.815636,1,|3|3|4|4|4|4|4|,1.06
5130907240,1309,7,2,2,2,0,120,26/07/2017,27/07/2017,7305,1,2,22,1,83.815636,1,|3|3|4|4|4|4|4|,1.06
5130907310,1309,6,3,3,0,0,120,30/07/2017,31/07/2017,7305,1,2,22,1,83.815636,1,|3|3|4|4|4|4|,1.06
5130907340,1309,5,1,3,0,0,120,26/07/2017,27/07/2017,7305,1,2,22,1,42.158363,1,|3|3|4|4|4|,1.06
5130908010,1309,2,0,3,1,0,100,30/07/2017,31/07/2017,7502,2,2,21,1,42.158363,1,|2|2|,1.06
5130908020,1309,4,0,3,1,0,120,30/07/2017,31/07/2017,7305,2,2,22,1,42.158363,1,|3|3|4|4|,1.06
5130908030,1309,2,0,3,1,0,100,19/07/2017,20/07/2017,7305,2,2,21,1,42.158363,1,|2|2|,1.06
5130908040,1309,4,0,3,0,0,100,30/07/2017,31/07/2017,7305,2,2,22,1,42.158363,1,|3|3|4|4|,1.06
5130908060,1309,7,1,3,0,2,150,18/07/2017,19/07/2017,7304,5,2,22,1,42.158363,1,|3|3|4|4|4|4|4|,1.06
5130908080,1309,4,0,2,2,0,120,18/07/2017,19/07/2017,7305,2,2,22,1,42.158363,1,|3|3|4|4|,1.06
5130908090,1309,5,1,2,2,0,120,30/07/2017,31/07/2017,7305,2,2,22,1,83.815636,1,|3|3|4|4|4|,1.06
5130908100,1309,9,3,3,2,2,150,19/07/2017,20/07/2017,7305,2,2,22,1,42.158363,1,|3|3|4|4|4|4|4|4|4|,1.06
5130908110,1309,7,2,3,1,2,130,25/07/2017,26/07/2017,7305,1,2,22,1,42.158363,1,|3|3|4|4|4|4|4|,1.06
5130908120,1309,3,0,3,1,0,100,26/07/2017,27/07/2017,7305,1,2,22,1,42.158363,1,|3|3|4|,1.06
5130908130,1309,4,1,3,1,0,120,26/07/2017,27/07/2017,7305,1,2,22,1,42.158363,1,|3|3|4|4|,1.06
5130908140,1309,2,0,3,1,0,100,26/07/2017,27/07/2017,7305,1,2,21,1,83.815636,1,|2|2|,1.06
5130908150,1309,4,0,3,0,0,100,16/07/2017,17/07/2017,7304,5,2,22,1,42.158363,1,|3|3|4|4|,1.06
